education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,Sex_age,income
1.0,0.0,0.0,40.0,Private,9th,Separated,Other-service,Unmarried,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,70.0,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Ireland,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,<=50K
10.0,20051.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Female_25–60,>50K
14.0,0.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Black,Philippines,Female_25–60,>50K
10.0,99999.0,0.0,42.0,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,United-States,Male_>60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,20.0,Self-emp-not-inc,Some-college,Never-married,Other-service,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,25.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
14.0,0.0,0.0,48.0,Federal-gov,Bachelors,Never-married,Exec-managerial,Unmarried,Black,United-States,Female_25–60,<=50K
13.0,99999.0,0.0,45.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Female_25–60,>50K
11.0,0.0,0.0,65.0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
12.0,0.0,0.0,50.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,50.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
1.0,0.0,0.0,38.0,Private,7th-8th,Married-spouse-absent,Craft-repair,Not-in-family,White,Mexico,Male_>60,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,1.0,Self-emp-not-inc,Some-college,Never-married,Other-service,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
16.0,0.0,4356.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,India,Male_25–60,<=50K
7.0,0.0,0.0,40.0,Private,10th,Divorced,Machine-op-inspct,Unmarried,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,30.0,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,United-States,Female_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,99.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,El-Salvador,Male_25–60,<=50K
10.0,0.0,0.0,55.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
7.0,0.0,0.0,40.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Jamaica,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,60.0,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,El-Salvador,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Divorced,Other-service,Unmarried,White,United-States,Female_25–60,<=50K
11.0,0.0,0.0,45.0,Private,Assoc-acdm,Separated,Adm-clerical,Unmarried,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,United-States,Male_25–60,<=50K
1.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,35.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-spouse-absent,Other-service,Husband,Asian-Pac-Islander,Ireland,Male_25–60,<=50K
5.0,0.0,0.0,40.0,Private,9th,Widowed,Machine-op-inspct,Unmarried,White,Honduras,Female_>60,<=50K
9.0,0.0,0.0,39.0,Private,10th,Never-married,Other-service,Other-relative,Black,United-States,Male_<25,<=50K
1.0,0.0,0.0,40.0,Private,11th,Never-married,Machine-op-inspct,Unmarried,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,>50K
12.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,4356.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,United-States,Female_25–60,<=50K
13.0,99999.0,0.0,50.0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,45.0,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,38.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,>50K
8.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,1.0,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,1.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
1.0,0.0,0.0,1.0,Private,11th,Never-married,Other-service,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,United-States,Female_25–60,<=50K
13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,Black,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,35.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,United-States,Female_<25,<=50K
4.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
8.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,28.0,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
7.0,0.0,0.0,35.0,Private,11th,Never-married,Priv-house-serv,Own-child,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,42.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Philippines,Female_25–60,<=50K
3.0,0.0,0.0,1.0,Private,10th,Never-married,Farming-fishing,Not-in-family,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,46.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Taiwan,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
10.0,0.0,4356.0,50.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,45.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,45.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,1.0,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,4356.0,50.0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Germany,Female_25–60,>50K
7.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Sales,Unmarried,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Widowed,Sales,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,22.72551,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
16.0,0.0,0.0,40.0,Private,Masters,Never-married,Other-service,Not-in-family,Black,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,Black,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Own-child,Black,United-States,Male_<25,<=50K
9.0,0.0,0.0,42.0,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,United-States,Female_25–60,<=50K
14.0,0.0,0.0,40.0,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
14.0,0.0,0.0,40.0,State-gov,Bachelors,Never-married,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
1.0,0.0,0.0,40.0,Private,11th,Divorced,Machine-op-inspct,Unmarried,White,Mexico,Male_<25,<=50K
13.0,0.0,0.0,40.0,State-gov,Assoc-voc,Married-civ-spouse,Other-service,Unmarried,Black,France,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,55.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
16.0,0.0,0.0,40.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,43.338253,Private,Assoc-voc,Separated,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
16.0,0.0,0.0,40.0,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,1.0,Local-gov,Doctorate,Never-married,Protective-serv,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,1902.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,United-States,Female_25–60,>50K
10.0,0.0,0.0,45.0,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Divorced,Exec-managerial,Unmarried,White,United-States,Female_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,China,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Male_<25,<=50K
14.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Private,Some-college,Divorced,Other-service,Unmarried,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
10.0,15024.0,0.0,40.0,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Own-child,White,United-States,Male_25–60,<=50K
10.0,99999.0,0.0,42.0,Private,Some-college,Married-spouse-absent,Machine-op-inspct,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,42.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,55.0,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Own-child,White,Puerto-Rico,Female_25–60,>50K
11.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,43.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,41.604164,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
6.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
7.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,United-States,Male_>60,<=50K
12.0,0.0,0.0,99.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,32.0,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Columbia,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Other-relative,Black,United-States,Female_<25,<=50K
10.0,0.0,0.0,45.0,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,50.0,Local-gov,Masters,Never-married,Prof-specialty,Unmarried,White,United-States,Female_25–60,>50K
5.0,0.0,0.0,60.0,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Tech-support,Not-in-family,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Some-college,Divorced,Protective-serv,Own-child,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,44.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,White,Mexico,Female_<25,<=50K
1.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,45.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
7.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,45.0,Federal-gov,Some-college,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Ireland,Female_25–60,>50K
11.0,0.0,0.0,43.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
16.0,0.0,0.0,40.0,Private,Masters,Divorced,Prof-specialty,Unmarried,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Cuba,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Unmarried,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,50.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Tech-support,Husband,White,United-States,Male_25–60,<=50K
9.0,99999.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,35.0,State-gov,Some-college,Widowed,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,99.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-acdm,Separated,Sales,Unmarried,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,32.0,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,Black,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Exec-managerial,Wife,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,42.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
11.0,0.0,0.0,60.0,State-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
1.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,>50K
13.0,0.0,0.0,16.0,Private,Bachelors,Never-married,Sales,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,42.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,38.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Divorced,Adm-clerical,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Taiwan,Male_25–60,<=50K
9.0,99999.0,0.0,40.0,Self-emp-inc,HS-grad,Separated,Exec-managerial,Other-relative,Black,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
