education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,Sex_age,income
9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Other-service,Own-child,White,United-States,Male_<25,<=50K
7.0,0.0,0.0,44.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
5.0,0.0,0.0,30.0,Private,7th-8th,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander,United-States,Male_<25,<=50K
10.0,0.0,0.0,56.0,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_<25,<=50K
6.0,0.0,0.0,44.0,Private,7th-8th,Never-married,Sales,Own-child,White,United-States,Male_>60,<=50K
13.0,0.0,3770.0,48.0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Ireland,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Mexico,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,32.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,48.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Some-college,Divorced,Prof-specialty,Wife,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Mexico,Male_25–60,<=50K
14.0,7419.2383,0.0,60.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,Black,United-States,Female_25–60,<=50K
7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Machine-op-inspct,Unmarried,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,45.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,38.0,Private,Some-college,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Vietnam,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Local-gov,12th,Never-married,Other-service,Not-in-family,White,United-States,Female_>60,<=50K
13.0,0.0,2417.946,99.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
12.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
16.0,0.0,0.0,38.94327,Private,Bachelors,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,India,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Male_25–60,<=50K
6.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Puerto-Rico,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,30.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,37.0,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Own-child,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,60.0,State-gov,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Some-college,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
10.0,0.0,0.0,25.0,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,State-gov,Some-college,Divorced,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Sales,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,32.0,Private,11th,Never-married,Sales,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Local-gov,Masters,Never-married,Protective-serv,Not-in-family,White,United-States,Female_25–60,<=50K
5.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Divorced,Other-service,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Craft-repair,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,United-States,Male_25–60,>50K
1.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Sales,Husband,White,Mexico,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,United-States,Male_<25,<=50K
11.0,0.0,0.0,52.84694,Local-gov,Assoc-voc,Never-married,Prof-specialty,Other-relative,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Divorced,Other-service,Not-in-family,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
16.0,0.0,0.0,30.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,United-States,Female_25–60,>50K
9.0,0.0,0.0,30.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_>60,<=50K
1.0,0.0,0.0,40.0,Private,7th-8th,Widowed,Transport-moving,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
6.0,0.0,0.0,40.0,Private,11th,Never-married,Sales,Unmarried,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Own-child,Black,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Local-gov,Some-college,Separated,Adm-clerical,Unmarried,White,United-States,Female_25–60,>50K
1.0,0.0,0.0,1.0,Private,7th-8th,Never-married,Other-service,Not-in-family,White,United-States,Female_<25,<=50K
16.0,0.0,0.0,40.0,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_25–60,>50K
14.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,United-States,Male_25–60,<=50K
10.0,0.0,0.0,99.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,3770.0,40.0,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,60.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Unmarried,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,30.0,Private,HS-grad,Widowed,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Widowed,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
9.0,99999.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
12.0,0.0,0.0,40.0,Private,Some-college,Never-married,Exec-managerial,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,United-States,Male_<25,<=50K
9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,50.0,Private,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,White,Canada,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,12th,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_25–60,<=50K
16.0,0.0,0.0,40.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Private,HS-grad,Widowed,Other-service,Wife,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,Female_>60,<=50K
10.0,0.0,0.0,1.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Local-gov,Masters,Separated,Exec-managerial,Unmarried,Black,United-States,Female_25–60,<=50K
6.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,30.0,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,United-States,Female_25–60,<=50K
1.0,0.0,0.0,1.0,Private,11th,Never-married,Other-service,Own-child,White,United-States,Male_<25,<=50K
15.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,45.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Divorced,Protective-serv,Own-child,Black,United-States,Male_25–60,<=50K
1.0,0.0,0.0,40.0,Private,11th,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
11.0,0.0,0.0,35.0,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,20.0,Local-gov,Some-college,Widowed,Protective-serv,Not-in-family,White,United-States,Female_>60,<=50K
11.0,0.0,0.0,42.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
1.0,0.0,0.0,40.0,Private,9th,Never-married,Craft-repair,Not-in-family,White,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,45.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,36.0,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Haiti,Male_<25,<=50K
5.0,0.0,0.0,40.0,Private,11th,Never-married,Craft-repair,Not-in-family,White,United-States,Male_>60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Tech-support,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Other-relative,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male_<25,<=50K
16.0,0.0,0.0,55.0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,20.0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,Male_<25,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Craft-repair,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Tech-support,Own-child,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,56.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,99.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Italy,Male_25–60,<=50K
12.0,0.0,0.0,45.0,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Other-service,Not-in-family,Other,Philippines,Male_25–60,<=50K
9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,40.0,Federal-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,16.0,Private,Assoc-voc,Divorced,Other-service,Wife,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,United-States,Female_>60,<=50K
15.0,0.0,0.0,99.0,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,12th,Divorced,Other-service,Not-in-family,White,Mexico,Female_<25,<=50K
1.0,0.0,0.0,20.0,Private,9th,Never-married,Other-service,Own-child,White,Mexico,Male_<25,<=50K
9.0,0.0,0.0,24.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,State-gov,12th,Never-married,Handlers-cleaners,Own-child,White,Mexico,Male_25–60,<=50K
13.0,0.0,0.0,45.0,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,50.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,50.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Adm-clerical,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,45.0,Private,7th-8th,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Peru,Female_25–60,<=50K
9.0,0.0,0.0,20.0,Private,12th,Never-married,Other-service,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
11.0,0.0,0.0,36.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
9.0,0.0,0.0,43.0,State-gov,Some-college,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Philippines,Male_25–60,>50K
13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Wife,White,United-States,Female_25–60,>50K
13.0,0.0,0.0,50.0,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,50.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Poland,Female_25–60,<=50K
10.0,0.0,0.0,50.0,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Female_25–60,>50K
11.0,0.0,0.0,99.0,Private,Assoc-acdm,Never-married,Prof-specialty,Unmarried,White,Philippines,Female_25–60,>50K
10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,99.0,Private,Assoc-acdm,Separated,Sales,Unmarried,White,United-States,Female_25–60,>50K
13.0,99999.0,0.0,99.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,11th,Never-married,Craft-repair,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,El-Salvador,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,France,Male_25–60,<=50K
5.0,99999.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
7.0,99999.0,0.0,40.0,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,15.0,Private,Bachelors,Never-married,Protective-serv,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_25–60,<=50K
15.0,0.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
15.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Guatemala,Male_25–60,<=50K
11.0,0.0,0.0,1.0,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Unmarried,White,United-States,Female_25–60,<=50K
12.0,0.0,0.0,35.0,State-gov,Prof-school,Married-civ-spouse,Other-service,Wife,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,United-States,Male_25–60,>50K
10.0,0.0,0.0,50.0,State-gov,Doctorate,Never-married,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
12.0,0.0,0.0,22.580183,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Cuba,Female_25–60,<=50K
1.0,0.0,0.0,40.0,Private,7th-8th,Never-married,Farming-fishing,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,48.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,United-States,Female_25–60,<=50K
13.0,0.0,0.0,43.0,Local-gov,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Own-child,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Female_25–60,>50K
16.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,United-States,Male_25–60,<=50K
