education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,Sex_age,income
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Farming-fishing,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,30.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male_<25,<=50K
1.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Cuba,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
10.0,0.0,3175.0,45.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Other,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,3175.0,99.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
6.0,0.0,0.0,40.0,Self-emp-not-inc,11th,Divorced,Transport-moving,Not-in-family,White,United-States,Male_>60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,State-gov,Doctorate,Married-civ-spouse,Adm-clerical,Husband,Other,United-States,Male_25–60,<=50K
9.0,0.0,0.0,25.0,Private,Some-college,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Vietnam,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,99.0,Self-emp-inc,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-spouse-absent,Craft-repair,Other-relative,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,45.0,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,99.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
12.0,0.0,0.0,38.0,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Sales,Not-in-family,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,99999.0,0.0,40.0,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Jamaica,Female_>60,<=50K
10.0,0.0,0.0,44.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Mexico,Male_25–60,<=50K
7.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
8.0,0.0,0.0,40.0,Private,7th-8th,Divorced,Other-service,Unmarried,White,United-States,Female_>60,<=50K
9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,El-Salvador,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,20.0,State-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Black,United-States,Female_25–60,<=50K
12.0,0.0,0.0,50.0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,24.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Outlying-US(Guam-USVI-etc),Male_25–60,<=50K
12.0,99999.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Sales,Not-in-family,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,30.0,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
13.0,7688.0,0.0,50.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,38.0,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
9.0,13550.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Divorced,Other-service,Not-in-family,White,France,Male_>60,<=50K
16.0,0.0,0.0,40.0,Local-gov,Masters,Separated,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
16.0,0.0,0.0,99.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,Black,United-States,Female_25–60,<=50K
1.0,0.0,0.0,32.907314,Private,12th,Never-married,Sales,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,99.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
14.0,0.0,0.0,60.0,Private,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,China,Male_25–60,>50K
10.0,0.0,0.0,99.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,38.0,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,State-gov,HS-grad,Divorced,Adm-clerical,Own-child,White,United-States,Female_25–60,<=50K
11.0,0.0,0.0,45.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,60.0,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,55.0,Private,Some-college,Divorced,Tech-support,Not-in-family,White,United-States,Female_25–60,>50K
12.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,99.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,32.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,30.0,Private,Some-college,Divorced,Sales,Own-child,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-spouse-absent,Protective-serv,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,45.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,State-gov,1st-4th,Married-civ-spouse,Protective-serv,Husband,White,Japan,Male_25–60,<=50K
14.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,1902.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,30.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,30.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Tech-support,Unmarried,White,Philippines,Female_25–60,<=50K
9.0,3103.0,0.0,38.0,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,Black,United-States,Female_25–60,<=50K
14.0,0.0,0.0,99.0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,45.0,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Canada,Female_25–60,<=50K
13.0,0.0,0.0,50.0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,England,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
12.0,15024.0,0.0,40.0,Federal-gov,Bachelors,Divorced,Adm-clerical,Not-in-family,White,United-States,Female_25–60,>50K
13.0,3426.0283,0.0,99.0,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,38.0,Private,9th,Divorced,Other-service,Not-in-family,White,United-States,Female_<25,<=50K
12.0,0.0,0.0,99.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,United-States,Male_25–60,>50K
10.0,99999.0,0.0,40.0,Self-emp-not-inc,Some-college,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
13.0,0.0,0.0,35.0,Self-emp-not-inc,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,37.0,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
11.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Black,United-States,Female_25–60,<=50K
16.0,0.0,0.0,40.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
4.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,40.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
11.0,3296.016,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Japan,Female_25–60,>50K
13.0,0.0,0.0,99.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,45.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Cuba,Female_25–60,<=50K
12.0,99999.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,Female_25–60,>50K
14.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
16.0,0.0,0.0,60.0,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Never-married,Protective-serv,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Other-relative,White,United-States,Female_<25,<=50K
11.0,0.0,0.0,30.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,99.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,60.0,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
15.0,0.0,0.0,42.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,38.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,42.0,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,Taiwan,Male_25–60,<=50K
13.0,0.0,0.0,1.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,United-States,Female_25–60,<=50K
5.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,63.76286,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,India,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Other-service,Own-child,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,30.0,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male_25–60,<=50K
6.0,0.0,0.0,40.0,Local-gov,7th-8th,Separated,Craft-repair,Other-relative,White,El-Salvador,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Ireland,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,60.0,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Puerto-Rico,Female_25–60,<=50K
9.0,0.0,0.0,44.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,3175.0,99.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,44.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,65.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,43.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,South,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Wife,Black,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Self-emp-inc,11th,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
9.0,0.0,3175.0,40.0,Private,HS-grad,Never-married,Other-service,Own-child,Black,United-States,Female_<25,<=50K
9.0,0.0,0.0,16.0,Private,Some-college,Never-married,Other-service,Own-child,Black,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,State-gov,Masters,Never-married,Prof-specialty,Own-child,White,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Masters,Separated,Sales,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,20.0,Private,Bachelors,Separated,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,99.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,48.394413,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,United-States,Male_25–60,<=50K
10.0,0.0,0.0,45.0,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,France,Male_25–60,<=50K
11.0,0.0,0.0,48.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,45.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Philippines,Male_25–60,<=50K
11.0,0.0,0.0,30.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,10.0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
15.0,0.0,0.0,50.0,Private,Masters,Never-married,Sales,Not-in-family,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Unmarried,Black,United-States,Male_25–60,>50K
16.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,22.0,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,United-States,Female_25–60,<=50K
10.0,0.0,0.0,54.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
13.0,99999.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,45.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,1.0,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
1.0,0.0,0.0,40.0,Private,10th,Never-married,Transport-moving,Unmarried,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,24.0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,Female_<25,<=50K
16.0,99999.0,0.0,84.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,45.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Self-emp-not-inc,HS-grad,Widowed,Other-service,Not-in-family,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,52.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
