workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Private,10th,4,Married-civ-spouse,Sales,Not-in-family,White,12,0,55,United-States,Male_25–60,>50K
Federal-gov,11th,7,Married-civ-spouse,Sales,Husband,Other,7743,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,2,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,2,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Never-married,Transport-moving,Not-in-family,Other,0,0,40,United-States,Male_25–60,<=50K
Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,3,0,40,Puerto-Rico,Male_25–60,<=50K
State-gov,Masters,14,Married-civ-spouse,Other-service,Husband,White,5,0,61,United-States,Male_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,-4,0,40,United-States,Male_>60,<=50K
Private,Masters,14,Married-civ-spouse,Sales,Husband,White,11,2111,41,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,-4,0,40,Mexico,Male_<25,<=50K
Private,HS-grad,4,Never-married,Handlers-cleaners,Own-child,White,0,0,36,United-States,Male_<25,<=50K
Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,4,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,5,0,40,United-States,Male_25–60,>50K
State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,111,United-States,Male_>60,<=50K
Private,5th-6th,3,Married-spouse-absent,Farming-fishing,Other-relative,White,7,0,36,Mexico,Male_<25,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,12,0,47,United-States,Male_25–60,>50K
State-gov,HS-grad,9,Never-married,Other-service,Own-child,White,3725,0,40,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,2,0,40,United-States,Female_25–60,>50K
Private,Masters,7,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,-2,0,56,United-States,Male_>60,<=50K
Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,3745,0,40,United-States,Female_>60,<=50K
Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,3,0,40,Canada,Female_25–60,<=50K
Private,9th,4,Divorced,Transport-moving,Not-in-family,White,3744,0,47,United-States,Male_25–60,<=50K
Private,Prof-school,14,Married-civ-spouse,Sales,Husband,White,15212,0,78,United-States,Male_25–60,>50K
Federal-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,3,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,2,0,40,Iran,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,-1,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,0,0,47,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-6,0,58,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,3492,0,57,United-States,Male_>60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,-6,0,22,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,4,0,57,India,Female_25–60,<=50K
Private,11th,7,Married-spouse-absent,Craft-repair,Unmarried,White,3,0,40,United-States,Female_25–60,<=50K
Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,8,0,40,United-States,Female_25–60,<=50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,-4,0,40,United-States,Male_>60,<=50K
Federal-gov,Bachelors,13,Never-married,Armed-Forces,Not-in-family,White,0,0,24,United-States,Male_<25,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,-4,0,40,South,Male_>60,<=50K
Private,12th,8,Never-married,Farming-fishing,Own-child,White,1,0,40,United-States,Female_<25,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,7,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,0,0,40,Nicaragua,Male_25–60,>50K
Local-gov,Assoc-voc,11,Divorced,Protective-serv,Husband,White,3927,0,40,United-States,Male_25–60,<=50K
Federal-gov,12th,7,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,-1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,5,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,14,Married-civ-spouse,Machine-op-inspct,Husband,White,2,1,40,Puerto-Rico,Male_25–60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,-6,1846,58,United-States,Female_25–60,>50K
Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,8,0,40,United-States,Female_25–60,<=50K
Without-pay,HS-grad,9,Never-married,Prof-specialty,Own-child,White,-2,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,6,1851,56,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,6,0,58,United-States,Female_25–60,>50K
State-gov,HS-grad,9,Divorced,Tech-support,Unmarried,White,8,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Sales,Not-in-family,White,4,0,40,United-States,Female_25–60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,3,0,40,India,Female_25–60,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,3927,0,58,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,6,0,38,United-States,Male_<25,<=50K
Private,Bachelors,13,Separated,Machine-op-inspct,Own-child,White,6,0,40,Puerto-Rico,Male_25–60,<=50K
Self-emp-not-inc,10th,7,Widowed,Priv-house-serv,Unmarried,White,0,0,22,United-States,Female_>60,<=50K
Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,1,0,39,United-States,Female_<25,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Craft-repair,Own-child,Black,3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,12,0,39,United-States,Female_>60,<=50K
Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,-6,0,39,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,9,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Amer-Indian-Eskimo,3499,0,40,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,101646,1,40,United-States,Male_>60,>50K
Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,1,0,38,United-States,Female_25–60,<=50K
Local-gov,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,-2,0,22,Philippines,Female_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,3,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-spouse-absent,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,-4,0,40,Japan,Male_25–60,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,-1,0,59,United-States,Female_25–60,>50K
Private,10th,7,Never-married,Adm-clerical,Not-in-family,White,-5,0,37,United-States,Female_<25,<=50K
Private,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,-1,0,40,United-States,Female_25–60,>50K
Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,Trinadad&Tobago,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,-9,0,40,Ecuador,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,3,1875,40,United-States,Male_25–60,>50K
Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,0,0,40,United-States,Female_25–60,>50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,5,0,61,United-States,Male_25–60,>50K
Private,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,5,0,24,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,6,0,40,United-States,Female_25–60,>50K
Federal-gov,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,6,0,40,United-States,Male_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,3280,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,5,0,40,United-States,Female_>60,<=50K
Federal-gov,11th,7,Never-married,Armed-Forces,Own-child,White,5,1,40,United-States,Male_<25,<=50K
Private,Assoc-acdm,7,Never-married,Machine-op-inspct,Own-child,White,3906,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,4,1,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,1,0,40,United-States,Female_<25,<=50K
Local-gov,HS-grad,13,Married-civ-spouse,Adm-clerical,Wife,White,14864,0,40,United-States,Female_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,5,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,4,0,40,United-States,Male_>60,<=50K
Private,Masters,14,Never-married,Exec-managerial,Husband,White,8,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,1,0,40,Haiti,Male_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,-6,0,57,United-States,Female_>60,<=50K
Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Wife,White,5,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,-7,0,22,India,Male_>60,<=50K
Private,Masters,14,Separated,Prof-specialty,Not-in-family,White,0,0,48,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,2,2088,40,United-States,Male_25–60,<=50K
State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Not-in-family,Black,2,0,39,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,0,0,57,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,3,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,4,0,38,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,13,0,40,China,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,3652,0,40,United-States,Male_>60,>50K
Private,12th,9,Married-civ-spouse,Adm-clerical,Unmarried,White,3,0,40,United-States,Female_25–60,<=50K
Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,15132,1,40,United-States,Male_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,2,0,61,United-States,Female_25–60,>50K
Private,11th,7,Never-married,Other-service,Own-child,White,-1,0,22,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Sales,Unmarried,White,5,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,6,0,56,United-States,Male_25–60,<=50K
Local-gov,10th,6,Divorced,Other-service,Not-in-family,Black,0,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,3,0,48,United-States,Male_25–60,>50K
Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,-6,0,40,United-States,Female_25–60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,2,0,23,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,-1,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,1,2098,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,-3,0,37,United-States,Female_>60,<=50K
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,5,0,40,Hong,Male_25–60,>50K
State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,-1,0,40,United-States,Male_25–60,>50K
Private,12th,10,Never-married,Adm-clerical,Own-child,White,2,0,23,United-States,Male_<25,<=50K
Private,Assoc-acdm,12,Separated,Sales,Not-in-family,White,-5,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,-5,0,48,United-States,Female_25–60,<=50K
Without-pay,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,-2,0,40,United-States,Male_>60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,-6,0,58,United-States,Female_25–60,<=50K
State-gov,Masters,14,Divorced,Adm-clerical,Not-in-family,White,-2,0,48,France,Male_25–60,<=50K
Private,HS-grad,11,Never-married,Machine-op-inspct,Not-in-family,Black,2,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,8,0,25,China,Female_<25,<=50K
Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,-4,0,40,Columbia,Female_25–60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,-1,1864,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-3,0,23,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3288,0,40,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Separated,Prof-specialty,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,9,0,22,United-States,Female_<25,<=50K
Private,Assoc-voc,11,Never-married,Tech-support,Own-child,White,-5,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,10,0,40,United-States,Male_>60,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,7641,0,59,United-States,Male_25–60,>50K
Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,5,0,61,United-States,Male_>60,<=50K
Self-emp-inc,10th,6,Separated,Transport-moving,Unmarried,White,4,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,-5,0,47,United-States,Female_<25,<=50K
Federal-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,6,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,7,0,40,Philippines,Female_25–60,<=50K
Self-emp-not-inc,Assoc-acdm,12,Divorced,Protective-serv,Unmarried,White,0,0,62,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,8,0,37,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,-4,0,61,United-States,Male_25–60,<=50K
Federal-gov,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,7,0,40,United-States,Male_25–60,>50K
Private,11th,4,Divorced,Transport-moving,Own-child,Black,2,0,56,United-States,Male_<25,<=50K
Private,5th-6th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,10,0,40,Mexico,Male_25–60,<=50K
Self-emp-not-inc,10th,7,Married-civ-spouse,Transport-moving,Husband,White,-4,0,56,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,-6,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Divorced,Machine-op-inspct,Own-child,White,1,0,35,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,0,0,46,United-States,Male_25–60,<=50K
Private,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Husband,White,14,0,40,United-States,Male_25–60,>50K
Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,7,2071,56,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,1,0,40,France,Male_>60,<=50K
Private,10th,4,Married-civ-spouse,Transport-moving,Husband,Black,4020,0,113,United-States,Male_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,11,0,57,United-States,Male_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Wife,White,3,0,37,United-States,Female_25–60,<=50K
Local-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,0,0,57,United-States,Male_25–60,>50K
Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,-4,0,40,Columbia,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,3,0,40,United-States,Female_25–60,<=50K
State-gov,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,-4,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,7657,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,6,0,56,United-States,Male_25–60,<=50K
Private,9th,4,Divorced,Sales,Unmarried,White,-5,0,55,England,Female_<25,<=50K
Private,11th,7,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,3,0,40,United-States,Male_25–60,<=50K
Private,Prof-school,14,Married-AF-spouse,Exec-managerial,Husband,White,7,0,39,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,11,0,39,United-States,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,4,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-3,0,40,United-States,Male_>60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,-3,0,58,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,-2,0,57,United-States,Male_>60,>50K
Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,6,0,40,United-States,Male_<25,<=50K
Private,11th,7,Married-spouse-absent,Other-service,Own-child,White,-7,0,39,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,5,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,-3,0,35,United-States,Male_<25,<=50K
Private,Some-college,10,Widowed,Sales,Unmarried,White,2,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,6,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,10,0,40,United-States,Male_25–60,>50K
Local-gov,HS-grad,13,Widowed,Prof-specialty,Unmarried,White,0,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Not-in-family,White,6,1860,61,United-States,Male_25–60,>50K
Private,Some-college,10,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,4,0,40,India,Female_<25,<=50K
Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,-3,0,58,United-States,Male_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,-1,0,39,United-States,Male_>60,<=50K
Private,Some-college,10,Divorced,Exec-managerial,Other-relative,White,3933,0,40,United-States,Female_25–60,>50K
Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,2,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,-5,0,37,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Sales,Own-child,White,1,0,19,United-States,Female_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,0,1852,40,United-States,Female_25–60,>50K
Private,Bachelors,9,Married-civ-spouse,Sales,Husband,White,2,0,47,United-States,Male_25–60,<=50K
Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,5,0,58,United-States,Female_25–60,<=50K
State-gov,HS-grad,9,Widowed,Adm-clerical,Other-relative,Black,3724,0,22,United-States,Female_>60,<=50K
Self-emp-inc,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,Black,5,0,112,Jamaica,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Own-child,White,3,0,36,United-States,Male_<25,<=50K
Private,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,-3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,0,0,40,United-States,Female_25–60,<=50K
Federal-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,White,-9,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,2,0,38,United-States,Female_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,2,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,-3,0,58,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,3648,0,40,Italy,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,2,0,59,Greece,Male_25–60,>50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,-4,0,40,United-States,Male_25–60,>50K
State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,6,2105,40,United-States,Female_25–60,>50K
Self-emp-inc,Some-college,14,Married-civ-spouse,Sales,Husband,White,3638,0,47,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,Black,1,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,11,0,40,Puerto-Rico,Male_25–60,<=50K
Private,Some-college,12,Divorced,Exec-managerial,Not-in-family,White,1,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Divorced,Craft-repair,Own-child,Black,8,0,40,United-States,Male_<25,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,0,0,40,Philippines,Male_25–60,<=50K
Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Unmarried,White,10,0,61,Trinadad&Tobago,Female_25–60,>50K
Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,-6,0,40,United-States,Male_25–60,<=50K
Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,4,0,40,United-States,Male_25–60,>50K
Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,-2,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,-6,0,22,United-States,Male_25–60,<=50K
Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,-9,0,40,United-States,Male_25–60,<=50K
Private,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,101217,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Divorced,Sales,Unmarried,White,9,0,40,United-States,Female_25–60,>50K
Self-emp-not-inc,5th-6th,5,Never-married,Farming-fishing,Not-in-family,White,-2,0,40,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,1,1875,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-5,1,40,Canada,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,-6,0,58,United-States,Male_25–60,<=50K
Private,9th,4,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,3,0,40,Hong,Male_25–60,>50K
Private,10th,5,Never-married,Other-service,Own-child,White,-3,0,35,United-States,Female_<25,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,8,0,57,United-States,Male_25–60,<=50K
Private,Some-college,9,Divorced,Tech-support,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,3,0,40,United-States,Male_25–60,<=50K
Private,1st-4th,3,Never-married,Handlers-cleaners,Husband,White,-1,0,40,Mexico,Male_25–60,<=50K
Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
Private,7th-8th,4,Never-married,Other-service,Own-child,Black,-1,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,10,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,10th,7,Married-civ-spouse,Craft-repair,Wife,White,-2,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,4,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,Scotland,Male_>60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,-3,0,40,United-States,Female_25–60,<=50K
