workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,8,0,58,United-States,Male_25–60,>50K
Private,Bachelors,13,Divorced,Exec-managerial,Wife,White,-3,0,40,United-States,Female_25–60,>50K
Private,5th-6th,4,Divorced,Priv-house-serv,Unmarried,Black,8,0,40,Mexico,Female_25–60,<=50K
State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Other,9,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,6,0,58,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,3,0,40,United-States,Male_<25,<=50K
State-gov,Bachelors,13,Separated,Adm-clerical,Not-in-family,White,-8,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,-9,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,0,0,40,Jamaica,Male_25–60,<=50K
Private,7th-8th,5,Never-married,Other-service,Unmarried,White,-7,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,3653,0,38,Ireland,Female_25–60,<=50K
Private,11th,7,Widowed,Other-service,Unmarried,Asian-Pac-Islander,15,0,38,Vietnam,Female_25–60,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,-4,0,57,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,0,0,57,England,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,3,0,40,Hungary,Male_25–60,>50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,15092,0,48,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,2,0,40,United-States,Female_>60,<=50K
Private,Bachelors,13,Separated,Tech-support,Not-in-family,White,-3,0,40,United-States,Male_25–60,<=50K
Federal-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,-4,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,101693,0,80,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,2,1,40,Mexico,Female_25–60,<=50K
State-gov,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,-7,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,-6,0,40,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,Other,-3,0,39,Dominican-Republic,Female_<25,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,-1,0,40,United-States,Female_>60,<=50K
Federal-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,-4,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,4,Married-civ-spouse,Transport-moving,Husband,White,-5,0,47,United-States,Male_>60,<=50K
Private,HS-grad,9,Separated,Protective-serv,Not-in-family,White,-3,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,10th,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,-3,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,Black,-1,1,36,United-States,Female_>60,<=50K
Private,Some-college,10,Separated,Prof-specialty,Own-child,Black,-6,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Prof-school,14,Divorced,Prof-specialty,Not-in-family,White,8,1852,78,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,0,0,61,United-States,Male_25–60,>50K
Private,7th-8th,5,Married-civ-spouse,Other-service,Wife,White,9,0,40,Portugal,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,3,1,40,United-States,Male_25–60,<=50K
Private,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Unmarried,White,-4,0,40,Dominican-Republic,Male_<25,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,5,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Separated,Other-service,Unmarried,White,3595,0,22,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-6,0,58,United-States,Male_<25,<=50K
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,5,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,White,2,0,40,Poland,Male_25–60,<=50K
Private,10th,7,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,1,1,24,Vietnam,Female_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,7,0,22,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,0,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,3456,0,40,United-States,Female_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,-4,0,58,United-States,Male_25–60,>50K
Local-gov,Bachelors,4,Never-married,Exec-managerial,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,-3,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,-7,0,40,United-States,Male_<25,<=50K
Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,-2,0,22,United-States,Female_>60,<=50K
Private,1st-4th,2,Widowed,Craft-repair,Not-in-family,White,1,0,40,Portugal,Male_>60,<=50K
Local-gov,Some-college,10,Divorced,Priv-house-serv,Unmarried,Other,3,0,40,United-States,Female_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Transport-moving,Other-relative,Black,3709,0,40,United-States,Male_>60,<=50K
Without-pay,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,-5,0,40,United-States,Male_>60,<=50K
Federal-gov,Assoc-voc,14,Married-civ-spouse,Prof-specialty,Husband,White,3,0,40,United-States,Male_>60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,5,0,40,United-States,Female_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,5,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,6,0,40,Poland,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,3,0,62,United-States,Male_25–60,>50K
Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,-3,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Some-college,10,Divorced,Transport-moving,Husband,White,1,0,40,United-States,Male_>60,<=50K
Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,3598,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,5,0,40,United-States,Male_25–60,>50K
Private,Doctorate,12,Married-AF-spouse,Adm-clerical,Husband,White,10,0,61,United-States,Male_<25,>50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,White,0,0,57,United-States,Male_<25,<=50K
Private,Masters,14,Never-married,Transport-moving,Not-in-family,White,0,0,57,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,White,1,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Assoc-voc,5,Married-civ-spouse,Farming-fishing,Husband,White,-6,2038,39,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,1,0,40,United-States,Female_<25,<=50K
Private,Preschool,4,Married-civ-spouse,Other-service,Husband,White,-4,0,38,United-States,Male_25–60,<=50K
Private,9th,4,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,0,0,40,Taiwan,Female_>60,<=50K
Federal-gov,Bachelors,13,Divorced,Tech-support,Unmarried,White,8,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,100659,1,47,United-States,Male_25–60,>50K
Self-emp-inc,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,3,0,40,China,Male_25–60,<=50K
State-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,-2,0,40,United-States,Male_>60,<=50K
Private,10th,5,Never-married,Transport-moving,Not-in-family,White,-2,0,40,Puerto-Rico,Male_25–60,<=50K
Private,10th,7,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,2,0,36,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Sales,Not-in-family,White,5,0,47,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Black,-4,0,40,United-States,Female_<25,<=50K
Self-emp-not-inc,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Sales,Own-child,White,10,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,1,0,38,Philippines,Female_25–60,<=50K
Private,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,-3,0,81,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,6,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,6,0,40,Vietnam,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,4,0,40,Iran,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,15072,0,40,Taiwan,Female_>60,>50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,-6,0,40,United-States,Male_25–60,<=50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,7637,0,40,United-States,Male_25–60,>50K
Private,Masters,14,Never-married,Other-service,Unmarried,Black,7,1,40,Haiti,Female_25–60,>50K
Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-2,0,61,United-States,Male_<25,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,0,0,40,United-States,Male_25–60,<=50K
State-gov,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,3,0,57,Mexico,Male_25–60,<=50K
Private,9th,4,Separated,Craft-repair,Unmarried,White,7,0,40,Outlying-US(Guam-USVI-etc),Female_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,-4,0,40,Taiwan,Male_25–60,<=50K
Private,11th,7,Never-married,Sales,Not-in-family,White,4,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,0,0,22,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,Black,5,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,11th,7,Divorced,Farming-fishing,Own-child,White,12,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,-10,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,0,0,40,United-States,Male_<25,<=50K
State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,6,0,40,United-States,Male_25–60,>50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,3,1,62,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,7700,0,80,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,2,0,40,United-States,Male_25–60,>50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Never-married,Craft-repair,Own-child,White,-4,0,36,United-States,Male_<25,<=50K
Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,-1,0,24,United-States,Female_25–60,<=50K
Private,10th,5,Never-married,Machine-op-inspct,Not-in-family,Black,5,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,3888,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,0,2101,56,United-States,Male_>60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,3,0,40,China,Female_>60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,2,0,40,United-States,Male_<25,<=50K
Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,13,1,40,Taiwan,Male_25–60,>50K
Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,7,0,40,United-States,Male_25–60,<=50K
Federal-gov,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,14928,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,14924,0,40,India,Female_25–60,>50K
Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,2,0,22,Guatemala,Female_<25,<=50K
Private,Doctorate,16,Widowed,Craft-repair,Unmarried,White,15057,0,58,United-States,Male_25–60,>50K
Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,14934,0,58,Taiwan,Male_>60,>50K
Private,9th,5,Never-married,Exec-managerial,Other-relative,White,0,0,21,Columbia,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,0,0,40,United-States,Male_<25,<=50K
Private,Masters,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,8,0,22,China,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Male_25–60,>50K
Private,5th-6th,4,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,2,0,40,Laos,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,2,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,81,United-States,Male_25–60,>50K
Private,5th-6th,13,Married-spouse-absent,Priv-house-serv,Unmarried,Black,-3,0,40,Philippines,Female_25–60,<=50K
Self-emp-not-inc,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,3,0,40,Germany,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,5,0,56,United-States,Female_<25,<=50K
Private,12th,8,Never-married,Sales,Own-child,White,2,0,21,United-States,Female_<25,<=50K
Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,4,0,40,United-States,Male_>60,<=50K
Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,10,0,47,China,Male_>60,<=50K
Private,Some-college,10,Widowed,Adm-clerical,Husband,White,-2,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,1,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,-6,1,58,United-States,Male_25–60,>50K
Private,Some-college,12,Married-civ-spouse,Sales,Husband,Black,4,0,40,United-States,Male_25–60,>50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,0,0,38,United-States,Male_25–60,<=50K
Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,11,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,-1,0,40,United-States,Female_<25,<=50K
Private,Masters,14,Widowed,Adm-clerical,Not-in-family,White,-1,1860,24,United-States,Male_>60,<=50K
Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,5,0,40,United-States,Female_<25,<=50K
Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,-4,1835,23,Iran,Male_>60,<=50K
Private,HS-grad,9,Separated,Sales,Own-child,White,-3,0,76,United-States,Male_25–60,<=50K
Private,10th,7,Never-married,Other-service,Own-child,White,-2,0,25,El-Salvador,Female_<25,<=50K
Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,3,0,24,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,7593,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,8,0,40,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,-4,0,39,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,6,0,38,United-States,Female_25–60,>50K
Private,12th,8,Never-married,Craft-repair,Own-child,White,10,0,22,United-States,Male_<25,<=50K
Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,3,0,40,United-States,Female_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Unmarried,Black,-8,0,40,United-States,Female_25–60,>50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,5,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,6,0,40,Honduras,Female_25–60,<=50K
Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,0,40,United-States,Female_<25,<=50K
Private,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,8,0,48,United-States,Male_25–60,>50K
Private,10th,9,Never-married,Transport-moving,Own-child,White,0,0,39,United-States,Male_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,Puerto-Rico,Male_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,-6,0,57,France,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,2,0,40,Poland,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,-5,0,40,United-States,Male_25–60,>50K
Private,10th,7,Married-civ-spouse,Exec-managerial,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Private,Preschool,1,Widowed,Other-service,Unmarried,Black,-2,0,40,Puerto-Rico,Female_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,5,0,39,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Tech-support,Not-in-family,Black,13,0,40,United-States,Female_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,-2,0,40,United-States,Female_25–60,>50K
Private,Assoc-voc,11,Separated,Transport-moving,Not-in-family,White,3,0,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,5,0,48,Japan,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,-1,0,21,United-States,Male_<25,<=50K
State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,4,0,40,United-States,Male_25–60,>50K
Private,Masters,7,Never-married,Craft-repair,Not-in-family,White,9,0,48,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,7,0,40,Puerto-Rico,Female_<25,<=50K
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,4,0,22,United-States,Male_<25,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,1,0,21,United-States,Female_>60,>50K
Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,-3,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,12,0,40,United-States,Female_>60,<=50K
Local-gov,10th,7,Divorced,Adm-clerical,Not-in-family,White,1,0,47,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,Other,7,0,37,Guatemala,Male_25–60,<=50K
Private,9th,10,Married-civ-spouse,Craft-repair,Husband,White,-4,0,47,United-States,Male_25–60,<=50K
State-gov,10th,6,Married-civ-spouse,Craft-repair,Husband,White,-1,0,58,United-States,Male_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,-6,0,27,Philippines,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,6,0,40,United-States,Female_>60,<=50K
Local-gov,Some-college,10,Divorced,Craft-repair,Unmarried,Black,10,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,3444,0,48,United-States,Male_25–60,>50K
Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,3,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,4,Never-married,Machine-op-inspct,Unmarried,Black,-1,0,40,Honduras,Female_>60,<=50K
Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,6,0,40,United-States,Female_<25,<=50K
Local-gov,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,-6,0,57,United-States,Male_25–60,<=50K
Private,1st-4th,4,Never-married,Priv-house-serv,Not-in-family,White,9,0,38,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,8,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Tech-support,Other-relative,White,10,0,40,United-States,Female_25–60,<=50K
Private,12th,8,Never-married,Other-service,Own-child,White,3,0,37,United-States,Female_<25,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,5,0,40,Dominican-Republic,Female_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,7,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Divorced,Tech-support,Not-in-family,White,8,0,40,Portugal,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,11,0,39,United-States,Female_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,-1,0,79,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,-4,0,57,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Never-married,Sales,Not-in-family,White,-3,1869,58,United-States,Female_25–60,>50K
Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,-4,0,110,United-States,Male_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,6,0,58,United-States,Male_25–60,>50K
Private,Assoc-acdm,12,Married-spouse-absent,Craft-repair,Husband,Asian-Pac-Islander,9,0,62,India,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,6,0,40,United-States,Male_<25,<=50K
Local-gov,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,-2,0,25,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,5,0,78,United-States,Male_<25,<=50K
Self-emp-not-inc,Assoc-voc,11,Married-spouse-absent,Other-service,Unmarried,White,-2,0,55,Canada,Female_25–60,<=50K
State-gov,Some-college,10,Separated,Exec-managerial,Unmarried,Black,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,-4,0,37,United-States,Female_25–60,<=50K
Federal-gov,Some-college,10,Never-married,Tech-support,Not-in-family,White,-2,1849,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,2,0,38,United-States,Female_<25,<=50K
Private,10th,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,-7,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,3,0,40,Outlying-US(Guam-USVI-etc),Female_25–60,<=50K
State-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,4,0,40,Laos,Male_25–60,>50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,4,0,40,United-States,Male_>60,<=50K
Local-gov,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,-1,0,57,United-States,Female_>60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,-2,0,22,United-States,Female_<25,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,-3,0,57,United-States,Male_>60,<=50K
Private,HS-grad,9,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,3368,0,40,United-States,Female_>60,<=50K
Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Not-in-family,Black,2,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,15036,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Other,-3,0,40,Mexico,Female_<25,<=50K
Private,7th-8th,4,Divorced,Transport-moving,Other-relative,White,6,0,40,United-States,Male_25–60,<=50K
Private,10th,7,Divorced,Exec-managerial,Unmarried,White,-2,0,40,Ecuador,Female_25–60,<=50K
Private,Bachelors,4,Never-married,Sales,Not-in-family,White,8,0,39,United-States,Female_<25,<=50K
Private,11th,7,Married-civ-spouse,Other-service,Other-relative,White,-10,0,57,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,5,1,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,12,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,8,0,57,United-States,Male_25–60,<=50K
